Harry," [reads the paper from the book taken by Hermione] ""Of the many fearsome beasts that roam our land, none is more deadly than the basilisk. Capable of living for hundreds of years, instant death awaits any who meet this giant serpent's eye. Spiders flee before it."" Ron, this is it. The monster in the Chamber of Secrets is a basilisk. That's why I can hear it speak. It's a snake.",
Ron," But if it kills by looking people in the eye, why is it no one's dead?",
Harry," Because no one did look it in the eye. Not directly, at least. Colin saw it through his camera. Justin– Justin must have seen the basilisk through Nearly Headless Nick. Nick got the full blast of it. But he's a ghost, he couldn't die again. And Hermione had the mirror. I bet you she was using it to look around corners in case it came along.",
Ron," And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry.",
Harry," The water. There was water on the floor that night. She only saw the basilisk's reflection. [reads again] ""Spiders flee before it."" It all fits!",
Ron," But how's a basilisk been getting around? A dirty, great snake. Someone would have seen it.",
Harry, Hermione's answered that too.,
Ron," ""Pipes?"" It's using the plumbing!",
Harry, Remember what Aragog said about that girl 50 years ago? She died in a bathroom? What if she never left?,
Ron, Moaning Myrtle.,
Minerva McGonagall," As you can see, the Heir of Slytherin has left another message. Our worst fear has been realized. A student has been taken by the monster into the Chamber itself! The students must be sent home. I'm afraid this is the end of Hogwarts.",
Lockhart, [entering] So sorry. Dozed off. What have I missed?,
Snape," A girl has been snatched by the monster, Lockhart. Your moment has come at last.",
Lockhart, My moment?,
Snape, Weren't you saying just last night that you've known all along where the entrance to the Chamber of Secrets is?,
Minerva McGonagall," That's settled. We'll leave you to deal with the monster, Gilderoy. Your skills, after all, are legend.",
Lockhart, Very well. I'll just be in my office getting... getting ready.,
Poppy Pomfrey," Who is it that the monster's taken, Minerva?",
Minerva McGonagall, Ginny Weasley.,
Ron," [reads it] ""Her skeleton will lie in the Chamber forever"". Ginny...",
Harry, Are you going somewhere?,
Lockhart," [nervously] Um, well, yes. Urgent call, unavoidable. Got to go...",
Ron, What about my sister?!,
Lockhart," Well, as to that - most unfortunate. No one regrets more than I...",
Ron, You're the Defence Against the Dark Arts teacher! You can't go now!,
Lockhart," I must say, when I took the job, nothing in the job description--",
Harry," You're running away, after all that stuff you did in your books?!",
Lockhart, Books can be misleading.,
Harry, You wrote them!,
Lockhart," My dear boy, do use your common sense! My books wouldn't have sold half as well if people didn't think I'd done all those things!",
Harry," [realizing, outraged] You're a fraud! You've just been taking credit for what other wizards have done!",
Ron, Is there anything you can do?,
Lockhart," Yes, now you mention it. I'm rather gifted with Memory Charms. Otherwise, you see, all those wizards would have gone blabbing, and I'd never have sold another book. And now, I'm afraid I'll have to do the same to you--",
Harry, Don't even think about it.,
Harry, It's a snake skin.,
Ron," Bloody hell. Whoever shed this must be 60 feet long, or more. [Lockhart pretends to pass out. Ron notices.] Heart of a lion, this one.",
Lockhart," [jumps up and grabs Ron's wand; aims the wand at Harry, then at Ron, then at Harry again] The adventure ends here, boys. But don't fret. [Points it at Ron] The world will know our story. How I was too late to save the girl. How you two tragically lost your minds at the sight of her mangled body. So... [Aims it at Harry] You first, Mr. Potter. Say goodbye... to your memories. Obliviate!",
Ron, Harry?! Harry!,
Harry," Ron! Ron, are you okay?",
Ron, I'm fine.,
Gilderoy Lockhart, [sits up and grins at Ron] Hello. Who are you?,
Ron," Uh, Ron Weasley.",
Gilderoy Lockhart," Really? And, um, who-who am I?",
Ron, [to Harry] Lockhart's Memory Charm backfired! He hasn't got a clue who he is!,
Gilderoy Lockhart," [picks up a rock] It's an odd sort of place, isn't it? Do you live here?",
Ron, [takes the rock from Lockhart] No.,
Gilderoy Lockhart, Really?,
Ron, What do I do now?,
Harry, You wait here and try to shift some of this rock so we can get back through. I'll go on and find Ginny.,
Ron, Okay.,
Harry, Ginny. [Runs to her] Ginny. Ginny. Please don't be dead. Wake up. Wake up!,
Tom Riddle, [suddenly appears out of nowhere] She won't wake.,
Harry, Tom? Tom Riddle? What do you mean she won't wake? She's not...?,
Tom Riddle," She's still alive, but only just.",
Harry, Are you a ghost?,
Tom Riddle," A memory, preserved in a diary for fifty years.",
Harry," [touches her hand] She's cold as ice. Ginny, please don't be dead. Wake up. [Tom picks up Harry's wand] You've got to help me, Tom. There's a basilisk--",
Tom Riddle, It won't come until it's called.,
Harry," Give me my wand, Tom.",
Tom Riddle, You won't be needing it.,
Harry," Listen, we've got to go, we've got to save her!",
Tom Riddle," I'm afraid I can't do that. You see, as poor Ginny grows weaker... I grow stronger. Yes, Harry. It was Ginny Weasley who opened the Chamber of Secrets.",
Harry," No. She couldn't. I mean, she wouldn't!",
Tom Riddle, It was Ginny who set the basilisk on the mudbloods and Filch's cat. [flashback of Ginny watching the Chamber's entrance in the toilets open] It was Ginny who wrote the threatening messages on the walls. [flashback of Ginny writing the massages],
Harry, But why?,
Tom Riddle," Because I told her to. You'll find I can be very... persuasive. Not that she knew what she was doing. She was in, shall we say, a kind of trance. Still, the power of the diary began to scare her, and she tried to dispose of it in the girl's bathroom. [flashback of Ginny running into a toilet cubicle and throwing the diary into the toilet] And then who should find it... but you? The very person I was most anxious to meet.",
Harry, And why did you want to meet me?,
Tom Riddle," I knew I had to talk to you, meet you if I could. So I decided to show you my capture of that brainless oaf, Hagrid, to gain your trust.",
Harry," [angrily] Hagrid's my friend! And you framed him, didn't you?",
Tom Riddle, It was my word against Hagrid's. Only Dumbledore seemed to think he was innocent.,
Harry, [smiling] I bet Dumbledore saw right through you.,
Tom Riddle," He certainly kept an annoyingly close watch on me after that. I knew it wouldn't be safe to open the Chamber again while I was still at school, so I decided to leave behind a diary – preserving my sixteen year-old self in its pages so that one day, I would be able to lead another to finish Salazar Slytherin's noble work.",
Harry," Well, you haven't finished it this time. In a few hours, the mandrake draught will be ready and everyone who was petrified will be all right again.",
Tom Riddle," Haven't I told you? Killing mudbloods doesn't matter to me anymore. For many months now, my new target... has been you. How is it that a baby with no extraordinary magical talent was able to defeat the greatest wizard of all time? How did you escape, with nothing but a scar, while Lord Voldemort's powers were destroyed?",
Harry, Why do you care how I escaped? Voldemort was after your time.,
Tom Riddle," Voldemort... is my past, present, and future. [uses Harry's wand to write his full name in midair",
Harry, [stunned] You. You're the heir of Slytherin. You're Voldemort.,
Tom Riddle," Surely, you didn't think I was going to keep my filthy Muggle father's name? No. I fashioned myself a new name. A name I knew wizards everywhere would one day fear to speak, when I became the greatest sorcerer in the world!",
Harry, Albus Dumbledore is the greatest sorcerer in the world!,
Tom Riddle, Dumbledore's been driven out of this castle by the mere memory of me!,
Harry, He'll never be gone! Not as long as those who remain are loyal to him! [Fawkes suddenly enters the chamber] Fawkes? [Fawkes drops the Sorting Hat to Harry and leaves],
Tom Riddle, So... this is what Dumbledore sends his great defender,
Lucius Malfoy," The culprit has been identified, I presume?",
Albus Dumbledore," Oh, yes.",
Lucius Malfoy, And...? Who was it?,
Albus Dumbledore, [after exchanging a look with Harry] Voldemort.,
Lucius Malfoy, Ah.,
Albus Dumbledore," Only this time, he chose to act through somebody else... by means of this. [He reveals Tom Riddle's diary – which Lucius had slipped into Ginny's cauldron. Dobby tugs Harry's sleeve uneasily and looks over at Lucius.]",
Lucius, I see.,
Dumbledore," Fortunately, our young Mr. Potter discovered it. One hopes that no more of Voldemort's old school things should find their way into innocent hands. The consequences for the one responsible would be... severe.",
Lucius Malfoy, Well... let us hope that Mr. Potter will always be around to save the day.,
Harry, Don't worry. I will be.,
Harry, Mr. Malfoy. Mr. Malfoy! [Lucius turns around] I have something of yours. [Hands him the diary],
Lucius Malfoy, Mine? I don't know what you're talking about.,
Harry," Oh, I think you do, sir. I think you slipped the diary into Ginny Weasley's cauldron, that day at Diagon Alley.",
Lucius Malfoy," You do, do you? [Hands the diary to Dobby] Well...[Whispers] why don't you prove it? [Harry doesn't answer because he just did] Come, Dobby.",
Harry, [Whispers to Dobby] Open it.,
Lucius Malfoy, Dobby?,
Dobby, Master has given Dobby a sock.,
Lucius Malfoy, What? [Turns around] I didn't give–,
Dobby, [Holding the sock in delight] Master has presented Dobby with clothes! Dobby is free.,
