"character","book","element_id","sentence_id","text"
"percy","chamber_of_secrets",26,390,"  ""That's what I told Ginny,"" said Percy fiercely, ""but she still seems to think you're going to be expelled, I've never seen her so upset, crying her eyes out, you might think of her, all the first years are thoroughly overexcited by this business -""  ""You don't care about Ginny,"" said Ron, whose ears were now  *157*  reddening."
"ron","chamber_of_secrets",26,390,"  ""That's what I told Ginny,"" said Percy fiercely, ""but she still seems to think you're going to be expelled, I've never seen her so upset, crying her eyes out, you might think of her, all the first years are thoroughly overexcited by this business -""  ""You don't care about Ginny,"" said Ron, whose ears were now  *157*  reddening."
"ron","chamber_of_secrets",26,404,"  ""Let's think,"" said Ron in mock puzzlement."
"harry","chamber_of_secrets",26,413," ""Look at his family,"" said Harry, closing his books, too."
"hermione","chamber_of_secrets",26,420," ""Well,"" said Hermione cautiously, ""I suppose it's possible ......"
"hermione","chamber_of_secrets",26,423," ""There might be a way,"" said Hermione slowly, dropping her voice still further with a quick glance across the room at Percy."
"hermione","chamber_of_secrets",26,428," ""All right,"" said Hermione coldly."
"hermione","chamber_of_secrets",26,431," ""No, it's not,"" said Hermione."
"ron","chamber_of_secrets",26,443,"  ""This Polyjuice stuff sounds a bit dodgy to me,"" said Ron, frowning."
"hermione","chamber_of_secrets",26,445,"  ""It wears off after a while,"" said Hermione, waving her hand  *159*  impatiently."
"ron","chamber_of_secrets",26,449,"""Hard to see why we'd want the book, really,"" said Ron, ""if we weren't going to try and make one of the potions."""
"hermione","chamber_of_secrets",26,450,"""I think,"" said Hermione, ""that if we made it sound as though we were just interested in the theory, we might stand a chance ......"
"ron","chamber_of_secrets",26,451,"""Oh, come on, no teacher's going to fall for that,"" said Ron."
"hermione","chamber_of_secrets",27,14," ""Wait till everyone's gone,"" said Hermione nervously."
"hermione","chamber_of_secrets",27,28,"   ""Oh, yes,"" said Hermione eagerly."
"ron","chamber_of_secrets",27,45,"  ""That's because he's a brainless git,"" said Ron."
"hermione","chamber_of_secrets",27,46,"""But who cares, we've got what we needed -""  ""He is not a brainless git,"" said Hermione shrilly as they half ran toward the library."
"ron","chamber_of_secrets",27,52," ""Oh, come on,"" said Ron, wrenching it from her grasp and thrusting it at Madam Pince."
"hermione","chamber_of_secrets",27,64," ""Here it is,"" said Hermione excitedly as she found the page headed The Polyjuice Potion."
"hermione","chamber_of_secrets",27,67," ""This is the most complicated potion I've ever seen,"" said Hermione as they scanned the recipe."
"ron","chamber_of_secrets",27,87,"But if you don't want to find out if it's Malfoy, I'll go straight to Madam Pince now and hand the book back in ='   ""I never thought Id see the day when you'd be persuading us to break rules,"" said Ron."
"george","chamber_of_secrets",27,110,"We've trained harder than they have, we've been flying in all weathers -"" (""Too true,"" muttered George Weasley."
"fred","chamber_of_secrets",27,115,"  ""So no pressure, Harry"" said Fred, winking at him."
"george","chamber_of_secrets",27,147," ""We need time out,"" said George, trying to signal to Wood and stop the Bludger breaking Harry's nose at the same time."
"george","chamber_of_secrets",27,154,"  ""We were twenty feet above her, stopping the other Bludger from murdering Harry, Oliver,"" said George angrily."
"harry","chamber_of_secrets",27,165,"  ""Listen,"" said Harry as she came nearer and nearer, ""with you two flying around me all the time the only way I'm going to catch the Snitch is if it flies up my sleeve."
"fred","chamber_of_secrets",27,167,"  ""Don't be thick,"" said Fred."
"alicia","chamber_of_secrets",27,170," (I Oliver, this is insane,"" said Alicia Spinner angrily."
"harry","chamber_of_secrets",27,224," ""No - don't -"" said Harry weakly, but Lockhart was twirling his wand and a second later had directed it straight at Harry's arm."
"hermione","chamber_of_secrets",27,257,"  ""Anyone can make a mistake,"" said Hermione."
"harry","chamber_of_secrets",27,259,"  ""No,"" said Harry, getting into bed."
"ron","chamber_of_secrets",27,269,"""We won, though,"" said Ron, a grin breaking across his face."
"hermione","chamber_of_secrets",27,273,"""I want to know how he fixed that Bludger,"" said Hermione darkly."
"harry","chamber_of_secrets",27,274,"""We can add that to the list of questions we'll ask him when we've taken the Polyjuice Potion,"" said Harry, sinking back onto his pillows."
"ron","chamber_of_secrets",27,277,"You've got to be joking,"" said Ron."
"george","chamber_of_secrets",27,280,"""Unbelievable flying, Harry,"" said George."
"harry","chamber_of_secrets",27,296,"""Dobby warned and warned Harry Potter."
"dobby","chamber_of_secrets",27,307,"  ""Indeed yes, sir,"" said Dobby, nodding his head vigorously, ears flapping."
"dumbledore","chamber_of_secrets",27,384," ""Get Madam Pomfrey,"" whispered Dumbledore, and Professor McGonagall hurried past the end of Harry's bed out of sight."
"dumbledore","chamber_of_secrets",27,390,"  ""Another attack,"" said Dumbledore."
"professor","chamber_of_secrets",27,392," ""There was a bunch of grapes next to him,"" said Professor McGonagall."
"professor","chamber_of_secrets",27,401," ""Yes,"" said Professor McGonagall."
"dumbledore","chamber_of_secrets",27,417," ""It means,"" said Dumbledore, ""that the Chamber of Secrets is indeed open again."""
"dumbledore","chamber_of_secrets",27,423,"""The question is not who,"" said Dumbledore, his eyes on Colin."
"percy","chamber_of_secrets",28,14," ""No, I haven't,"" said Percy, his smile fading."
"harry","chamber_of_secrets",28,23,"  ""Fine,"" said Harry, squeezing into the stall."
"ron","chamber_of_secrets",28,30,"That's why we decided we'd better get going -""  ""The sooner we get a confession out of Malfoy, the better,"" snarled Ron."
"harry","chamber_of_secrets",28,33,"  ""There's something else,"" said Harry, watching Hermione tearing bundles of knotgrass and throwing them into the potion."
"ron","chamber_of_secrets",28,40," ""This settles it,"" said Ron in a triumphant voice."
"hermione","chamber_of_secrets",28,45,"  ""Maybe it can make itself invisible,"" said Hermione, prodding leeches to the bottom of the cauldron."
"ron","chamber_of_secrets",28,46,"""Or maybe it can disguise itself - pretend to be a suit of armor or something - I've read about Chameleon Ghouls -""  ""You read too much, Hermione,"" said Ron, pouring dead lacewings on top of the leeches."
"hermione","chamber_of_secrets",28,67," ""What we need,"" said Hermione briskly as Thursday afternoon's double Potions lesson loomed nearer, ""is a diversion."
"ron","chamber_of_secrets",28,100," ""He knew it was me,"" Harry told Ron and Hermione as they hurried back to Moaning Myrtle's bathroom."
"ron","chamber_of_secrets",28,104," ""Snape can't prove it was you,"" said Ron reassuringly to Harry."
"harry","chamber_of_secrets",28,106,"  ""Knowing Snape, something foul,"" said Harry as the potion frothed and bubbled."
"snape","chamber_of_secrets",28,166," ""I don't think so,"" said Snape, smiling coldly."
"snape","chamber_of_secrets",28,203,"""Let's have a volunteer pair - Longbottom and Finch-Fletchley, how about you -""  ""A bad idea, Professor Lockhart,"" said Snape, gliding over like a large and malevolent bat."
"professor","chamber_of_secrets",28,216,"Harry looked up nervously at Lockhart and said, ""Professor, could you show me that blocking thing again?"""
"harry","chamber_of_secrets",28,219," ""You wish,"" said Harry out of the corner of his mouth."
"snape","chamber_of_secrets",28,230," ""Don't move, Potter,"" said Snape lazily, clearly enjoying the sight of Harry standing motionless, eye to eye with the angry snake."
"harry","chamber_of_secrets",28,260,"  ""I know,"" said Harry."
"ron","chamber_of_secrets",28,267,"  ""Oh, no they can't,"" said Ron."
"ron","chamber_of_secrets",28,275,"You were there - you heard me -""  ""I heard you speaking Parseltongue,"" said Ron."
"hermione","chamber_of_secrets",28,286,"  ""It matters,"" said Hermione, speaking at last in a hushed voice, ""because being able to talk to snakes was what Salazar Slytherin was famous for."
"ron","chamber_of_secrets",28,289," ""Exactly,"" said Ron."
"harry","chamber_of_secrets",28,290,"""And now the whole school's going to think you're his great-great-great-great-grandson or something -""  ""But I'm not,"" said Harry, with a panic he couldn't quite explain."
"hermione","chamber_of_secrets",28,291," ""You'll find that hard to prove,"" said Hermione."
"hermione","chamber_of_secrets",28,310," ""For heaven's sake, Harry,"" said Hermione, exasperated, as one of Ron's bishops wrestled her knight off his horse and dragged him off the board."
"justin","chamber_of_secrets",28,321," ""So anyway,"" a stout boy was saying, ""I told Justin to hide up in our dormitory."
"hannah","chamber_of_secrets",28,338,"  ""He always seems so nice, though,"" said Hannah uncertainly, ""and, well, he's the one who made You-Know-Who disappear."
"harry","chamber_of_secrets",28,351,"  ""Hello,"" said Harry."
"harry","chamber_of_secrets",28,357," ""I wanted to tell him what really happened with that snake at the Dueling Club,"" said Harry."
"ernie","chamber_of_secrets",28,362," ""All I saw,"" said Ernie stubbornly, though he was trembling as he spoke, ""was you speaking Parseltongue and chasing the snake toward Justin."
"ernie","chamber_of_secrets",28,366,"  ""It was a very near miss,"" said Ernie."
"ernie","chamber_of_secrets",28,370,"  ""I've heard you hate those Muggles you live with,"" said Ernie swiftly."
"harry","chamber_of_secrets",28,371," ""It's not possible to live with the Dursleys and not hate them,"" said Harry."
"harry","chamber_of_secrets",28,382,"  ""Canceled,"" said Harry, getting up."
"harry","chamber_of_secrets",28,440," ""Professor,"" said Harry at once, ""I swear I didn't -""  ""This is out of my hands, Potter,"" said Professor McGonagall curtly."
"professor","chamber_of_secrets",28,440," ""Professor,"" said Harry at once, ""I swear I didn't -""  ""This is out of my hands, Potter,"" said Professor McGonagall curtly."
"dumbledore","chamber_of_secrets",29,53," ""It's a shame you had to see him on a Burning Day,"" said Dumbledore, seating himself behind his desk."
"dumbledore","chamber_of_secrets",29,71," ""No, Harry, I don't,"" said Dumbledore, though his face was somber again."
"harry","chamber_of_secrets",29,81," ""No,"" said Harry."
"harry","chamber_of_secrets",29,91," ""At this rate, we'll be the only ones left,"" Ron told Harry and Hermione."
"fred","chamber_of_secrets",29,101," ""Oh, get out of the way, Percy,"" said Fred."
"george","chamber_of_secrets",29,103,"  ""Yeah, he's off to the Chamber of Secrets for a cup of tea with his fanged servant,"" said George, chortling."
"ron","chamber_of_secrets",29,108," ""It's because he's bursting to say it's really him,"" said Ron knowingly."
"hermione","chamber_of_secrets",29,110,"  ""Not for long,"" said Hermione in a satisfied tone."
"ron","chamber_of_secrets",29,121," ""Hermione - you're not supposed to be in here -"" said Ron, shielding his eyes against the light."
"hermione","chamber_of_secrets",29,122," ""Merry Christmas to you, too,"" said Hermione, throwing him his present."
"hermione","chamber_of_secrets",29,127,"  ""Positive,"" said Hermione, shifting Scabbers the rat so that she could sit down on the end of Ron's four-poster."
"harry","chamber_of_secrets",29,130," ""Hello,"" said Harry happily as she landed on his bed."
"hermione","chamber_of_secrets",29,146," ""We still need a bit of the people you're changing into,"" said Hermione matter-of-facdy, as though she were sending them to the supermarket for laundry detergent."
"harry","chamber_of_secrets",29,159,"  ""Oh, all right, all right,"" said Harry."
"hermione","chamber_of_secrets",29,196," ""I'm sure I've done everything right,"" said Hermione, nervously rereading the splotched page of Moste Potente Potions."
"ron","chamber_of_secrets",29,206," ""Urgh - essence of Millicent Bulstrode,"" said Ron, eyeing it with loathing."
"hermione","chamber_of_secrets",29,208,"  ""Add yours, then,"" said Hermione."
"harry","chamber_of_secrets",29,211," ""Hang on,"" said Harry as Ron and Hermione reached for their glasses."
"ron","chamber_of_secrets",29,215," ""Good thinking,"" said Ron, unlocking the door."
"ron","chamber_of_secrets",29,239," ""This is unbelievable,"" said Ron, approaching the mirror and prodding Crabbe's flat nose."
"harry","chamber_of_secrets",29,241,"""  ""We'd better get going,"" said Harry, loosening the watch that was cutting into Goyle's thick wrist."
"ron","chamber_of_secrets",29,253," ""That looks more like Goyle,"" said Ron."
"ron","chamber_of_secrets",29,277," ""The Slytherins always come up to breakfast from over there,"" said Ron, nodding at the entrance to the dungeons."
